Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098708878,,1,1,20240125,20231201,,137.84,34.46,0.0,0.0,0.0,0.0,0.0,1.12,82699.84,82216.7,83182.18,82699.84,483.14,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.14,103.38,N,0.0,0.0,0.0,620.98,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0000299999999998,0.0,1.4837799999999999,0.0,,,150,N,,,
CMLT06AMC1,0000000098709793,,1,1,20240125,20231201,,709.49,31.19,0.0,0.0,0.0,0.0,0.0,1.01,74847.66,74024.18,75070.34,74254.59,224.79,598.69,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.79,678.3,N,0.0,0.0,0.0,934.28,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,11.375,0.0,10.85875,0.0,,,150,N,,,
CMLT06AMC1,0000000098110752,,1,1,20240125,20231201,,672.0,66.27,0.0,0.0,0.0,0.0,0.0,2.15,159053.9,158278.96,159825.58,159053.9,774.94,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.94,605.73,N,0.0,0.0,0.0,1446.94,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,149,N,,,
CMLT06AMC1,0000000097710917,,1,1,20240125,20240101,,551.26,23.46,0.0,0.0,0.0,0.0,0.0,0.76,56298.88,56132.48,56298.88,56132.48,166.4,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,717.66,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,11.75,0.0,11.23375,0.0,,,149,N,,,
CMLT06AMC1,0000000097542237,,1,1,20240125,20240101,,516.59,34.21,0.0,0.0,0.0,0.0,0.0,1.11,82107.03,81738.29,82473.46,81738.29,368.74,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,885.33,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.55,0.0,7.03375,0.0,,,149,N,,,
CMLT06AMC1,0000000096840319,,1,1,20240125,20231201,,604.65,59.36,0.0,0.0,0.0,0.0,0.0,1.93,142457.11,142168.08,142744.92,142457.11,289.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.03,545.29,N,0.0,0.0,0.0,893.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.09334,0.0,4.57709,0.0,,,149,N,,,
CMLT06AMC1,0000000097711758,,1,1,20240125,20240101,,419.7,23.98,0.0,0.0,0.0,0.0,0.0,0.78,57558.4,57315.23,57774.36,57315.23,217.53,25.64,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,637.23,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.75,0.0,8.23375,0.0,,,149,N,,,
CMLT06AMC1,0000000085912939,,1,1,20240125,20231201,,819.02,41.47,0.0,0.0,0.0,0.0,0.0,1.35,99527.02,99192.32,99858.98,99527.02,334.7,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.7,777.55,N,0.0,0.0,0.0,1153.72,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.875,0.0,9.35875,0.0,,,150,N,,,
CMLT06AMC1,0000000097915755,,1,1,20240125,20231201,,203.1,50.78,0.0,0.0,0.0,0.0,0.0,1.65,121860.58,121560.47,122160.19,121860.58,300.11,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.11,152.32,N,0.0,0.0,0.0,503.21,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,Y,20081126,,
CMLT06AMC1,0000000096595913,,1,1,20240125,20231201,,94.27,21.66,0.0,0.0,0.0,0.0,0.0,0.71,52294.73,51872.97,52399.69,51978.7,105.73,316.03,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.9,105.73,72.61,N,0.0,0.0,0.0,200.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.17643,0.0,1.66018,0.0,,,149,N,,,
CMLT06AMC1,0000000097361398,,1,1,20240125,20240101,,285.99,21.34,0.0,0.0,0.0,0.0,0.0,0.69,51222.22,50761.45,51222.22,50761.45,400.59,60.18,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,686.58,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.7,0.0,6.18375,0.0,,,149,N,,,
CMLT06AMC1,0000000099088718,,1,1,20240125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.58,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,150,N,,,
CMLT06AMC1,0000000097977557,,1,1,20240125,20231201,,341.92,47.16,0.0,0.0,0.0,0.0,0.0,1.53,113186.5,113005.05,113367.41,113186.5,181.45,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.45,294.76,N,0.0,0.0,0.0,523.37,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.625,0.0,3.10875,0.0,,,150,N,,,
CMLT06AMC1,0000000098755515,,1,1,20240125,20231201,,204.6,51.15,0.0,0.0,0.0,0.0,0.0,1.66,122760.22,122186.65,123332.84,122760.22,573.57,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.57,153.45,N,0.0,0.0,0.0,778.17,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000098475874,,1,1,20240125,20240101,,229.64,25.52,0.0,0.0,0.0,0.0,0.0,0.83,61236.56,60884.23,61236.56,60884.23,352.33,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,581.97,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.5,0.0,3.98375,0.0,,,150,N,,,
CMLT06AMC1,0000000097979918,,1,1,20240125,20231101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,240891.71,240545.22,240891.71,240545.22,0.0,346.49,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,Y,0.0,0.0,0.0,747.98,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000097787790,,1,1,20240125,20240101,,89.94,22.48,0.0,0.0,0.0,0.0,0.0,0.73,53963.86,53637.45,53963.86,53637.45,326.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,416.35,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001,0.0,1.48385,0.0,,,149,N,,,
CMLT06AMC1,0000000097921795,,1,1,20240125,20170901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,234904.26,234904.26,262563.32,262563.32,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18939.77,0.0,0.0,Y,0.0,0.0,0.0,799.49,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000097555551,,1,1,20240125,20231101,,702.98,69.46,0.0,0.0,0.0,0.0,0.0,2.26,166715.47,165898.29,168339.55,167529.22,817.18,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.18,633.52,N,0.0,0.0,0.0,1520.16,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,149,N,,,
CMLT06AMC1,0000000098318918,,1,1,20240125,20231101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,57988.42,57791.61,57988.42,57791.61,0.0,196.81,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.33,0.0,0.0,Y,0.0,0.0,0.0,660.72,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.6,0.0,9.08375,0.0,,,149,N,,,
CMLT06AMC1,0000000099151797,,1,1,20240125,20231201,,82.9,9.21,0.0,0.0,0.0,0.0,0.0,0.3,22107.06,22001.45,22212.27,22107.06,105.61,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.61,73.69,N,0.0,0.0,0.0,188.51,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.5,0.0,3.98375,0.0,,,150,N,,,
CMLT06AMC1,0000000097171318,,1,1,20240125,20240101,,268.09,17.64,0.0,0.0,0.0,0.0,0.0,0.57,42330.74,42160.35,42330.74,42160.35,170.39,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,438.48,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.6,0.0,7.08375,0.0,,,149,N,,,
CMLT06AMC1,0000000097720197,,1,1,20240125,20231101,,602.37,83.09,0.0,0.0,0.0,0.0,0.0,2.7,199406.45,199183.56,199628.67,199628.67,222.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.89,519.28,N,0.0,0.0,0.0,825.26,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.625,0.0,3.10875,0.0,,,149,N,,,
CMLT06AMC1,0000000097792675,,1,1,20240125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,0.0,-700.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,149,Y,20080725,,
CMLT06AMC1,0000000098816150,,1,1,20240125,20240101,,138.63,34.66,0.0,0.0,0.0,0.0,0.0,1.13,83180.72,82695.8,83180.72,82695.8,484.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,623.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000096751557,,1,1,20240125,20240101,,278.73,15.57,0.0,0.0,0.0,0.0,0.0,0.51,37371.67,37150.4,37371.67,37150.4,215.91,5.36,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,494.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.95,0.0,8.43375,0.0,,,149,N,,,
CMLT06AMC1,0000000097795553,,1,1,20240125,20231201,,699.3,90.23,0.0,0.0,0.0,0.0,0.0,2.93,216558.3,216323.79,216792.05,216558.3,234.51,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.51,609.07,N,0.0,0.0,0.0,933.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,149,N,,,
CMLT06AMC1,0000000096856117,,1,1,20240125,20231201,,591.06,40.48,0.0,0.0,0.0,0.0,0.0,1.32,97159.99,96654.13,97662.79,97159.99,505.86,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.86,550.58,N,0.0,0.0,0.0,1096.92,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.3,0.0,6.78375,0.0,,,149,N,,,
CMLT06AMC1,0000000098766637,,1,1,20240125,20240101,,195.3,48.82,0.0,0.0,0.0,0.0,0.0,1.59,117179.35,116955.08,117179.35,116955.08,216.93,7.34,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,412.23,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,Y,20080401,,
CMLT06AMC1,0000000097986319,,1,1,20240125,20231201,,405.64,55.95,0.0,0.0,0.0,0.0,0.0,1.82,134280.67,134070.23,134490.48,134280.67,210.44,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.44,349.69,N,0.0,0.0,0.0,616.08,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.625,0.0,3.10875,0.0,,,149,N,,,
CMLT06AMC1,0000000097725238,,1,1,20240125,20231201,,313.63,18.78,0.0,0.0,0.0,0.0,0.0,0.61,45072.72,44892.97,45250.76,45072.25,179.28,0.47,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.28,294.85,N,0.0,0.0,0.0,492.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.35,0.0,7.83375,0.0,,,150,N,,,
CMLT06AMC1,0000000098065717,,1,1,20240125,20240101,,533.54,53.35,0.0,0.0,0.0,0.0,0.0,1.73,128050.6,127736.2,128363.69,127736.2,314.4,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,847.94,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,4.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000151058765,,1,1,20240125,20240101,,287.12,20.15,0.0,0.0,0.0,0.0,0.0,0.65,48357.24,48334.9,48357.24,48334.9,22.34,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,309.46,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.125,0.0,6.60875,0.0,,,149,N,,,
CMLT06AMC1,0000000097798276,,1,1,20240125,20240101,,823.88,52.14,0.0,0.0,0.0,0.0,0.0,1.69,125146.88,124655.24,125146.88,124655.24,491.64,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1315.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.9,0.0,7.38375,0.0,,,149,N,,,
CMLT06AMC1,0000000097250831,,1,1,20240125,20231201,,218.45,22.99,0.0,0.0,0.0,0.0,0.0,0.75,55187.53,54917.39,55456.6,55187.53,270.14,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.14,195.46,N,0.0,0.0,0.0,488.59,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,149,N,,,
CMLT06AMC1,0000000096962238,,1,1,20240125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.86,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,149,N,,,
CMLT06AMC1,0000000097373872,,1,1,20240125,20240101,,547.1,66.32,0.0,0.0,0.0,0.0,0.0,2.16,159157.62,158600.88,159157.62,158600.88,556.74,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1103.84,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.125,0.0,3.60875,0.0,,,149,Y,20081215,,
CMLT06AMC1,0000000098974355,,1,1,20240125,20230701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,219301.66,219301.66,220267.55,220267.55,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8803.86,0.0,0.0,Y,0.0,0.0,0.0,926.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000098391634,,1,1,20240125,20231101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,179082.55,178465.65,179082.55,178465.65,0.0,616.9,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.14,0.0,0.0,Y,0.0,0.0,0.0,1997.33,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.25,0.0,8.73375,0.0,,,150,N,,,
CMLT06AMC1,0000000098282478,,1,1,20240125,20231201,,434.28,35.6,0.0,0.0,0.0,0.0,0.0,1.16,85432.84,85055.08,85808.69,85432.84,377.76,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.76,398.68,N,0.0,0.0,0.0,812.04,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.1,0.0,5.58375,0.0,,,150,N,,,
CMLT06AMC1,0000000096962998,,1,1,20240125,20231201,,275.64,17.67,0.0,0.0,0.0,0.0,0.0,0.57,42405.57,42130.5,42678.87,42405.57,275.07,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.07,257.97,N,0.0,0.0,0.0,550.71,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.8,0.0,7.28375,0.0,,,148,N,,,
CMLT06AMC1,0000000151074689,,1,1,20240125,20231201,,106.1,17.68,0.0,0.0,0.0,0.0,0.0,0.57,42439.07,41731.47,43144.91,42439.07,707.6,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.6,88.42,N,0.0,0.0,0.0,813.7,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,29,N,,,
CMLT06AMC1,0000000097376198,,1,1,20240125,20231201,,210.37,39.81,0.0,0.0,0.0,0.0,0.0,1.29,95538.15,95286.99,95788.76,95538.15,251.16,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.16,170.56,N,0.0,0.0,0.0,461.53,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.64235,0.0,2.1261,0.0,,,150,N,,,
CMLT06AMC1,0000000151081221,,1,1,20240125,20231101,,458.71,57.34,0.0,0.0,0.0,0.0,0.0,1.86,137613.64,137284.25,137941.93,137941.93,329.39,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.39,401.37,N,0.0,0.0,0.0,788.1,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000098879398,,1,1,20240125,20220901,,808.12,202.03,0.0,0.0,0.0,0.0,0.0,6.57,484871.97,484143.03,495661.66,495661.66,728.94,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.94,606.09,N,0.0,0.0,0.0,1537.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,Y,20090108,,
CMLT06AMC1,0000000098129513,,1,1,20240125,20240101,,460.04,63.54,0.0,0.0,0.0,0.0,0.0,2.07,152500.58,152293.08,152500.58,152293.08,207.5,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,667.54,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.62,0.0,3.10375,0.0,,,149,N,,,
CMLT06AMC1,0000000096763073,,1,1,20240125,20240101,,550.72,71.71,0.0,0.0,0.0,0.0,0.0,2.33,172099.93,171875.81,172323.34,171875.81,224.12,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,774.84,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.84,0.0,3.32375,0.0,,,148,Y,20090710,,
CMLT06AMC1,0000000096915558,,1,1,20240125,20231201,,289.04,18.77,0.0,0.0,0.0,0.0,0.0,0.61,45044.56,44852.35,45235.55,45044.56,192.21,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.21,270.27,N,0.0,0.0,0.0,481.25,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.7,0.0,7.18375,0.0,,,149,N,,,
CMLT06AMC1,0000000097256713,,1,1,20240125,20240101,,82.81,9.58,0.0,0.0,0.0,0.0,0.0,0.31,23003.98,22886.79,23003.98,22886.79,116.56,0.63,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,199.37,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.32,0.0,3.80375,0.0,,,149,N,,,
CMLT06AMC1,0000000098134430,,1,1,20240125,20240101,,676.07,71.16,0.0,0.0,0.0,0.0,0.0,2.31,170795.86,170355.33,170795.86,170355.33,440.53,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1116.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,149,N,,,
CMLT06AMC1,0000000149485864,,1,1,20240125,20240101,,409.52,45.25,0.0,0.0,0.0,0.0,0.0,1.47,108601.86,107882.57,108601.86,107882.57,719.29,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1128.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.525,0.0,4.00875,0.0,,,149,N,,,
CMLT06AMC1,0000000097257232,,1,1,20240125,20231201,,320.59,33.32,0.0,0.0,0.0,0.0,0.0,1.08,79979.94,79890.02,80069.5,79979.94,89.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92,287.27,N,0.0,0.0,0.0,410.51,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.81,0.0,4.29375,0.0,,,149,N,,,
CMLT06AMC1,0000000098136518,,1,1,20240125,20240101,,408.16,52.67,0.0,0.0,0.0,0.0,0.0,1.71,126398.32,126198.57,126398.32,126198.57,199.75,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,607.91,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,150,N,,,
CMLT06AMC1,0000000096661558,,1,1,20240125,20231201,,161.89,19.05,0.0,0.0,0.0,0.0,0.0,0.62,45709.17,45601.04,45814.16,45706.41,105.36,2.77,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.36,142.84,N,0.0,0.0,0.0,267.25,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.25,0.0,3.73375,0.0,,,149,N,,,
